user_id,movie_id,rating
387,5,4
115,895,2
231,98,4
275,210,4
279,237,3
91,135,4
188,268,4
329,200,5
91,67,3
334,678,3
193,281,2
327,289,4
293,260,4
405,962,4
174,215,5
404,11,4
199,183,5
199,8,4
298,778,4
281,294,4
84,160,3
404,1578,1
177,363,3
81,220,2
331,1244,4
268,238,5
37,79,3
371,547,5
400,609,3
118,550,4
129,174,5
398,154,3
291,144,5
373,127,4
101,568,2
327,480,3
183,410,3
245,289,2
42,402,4
268,1101,4
64,211,4
114,310,3
129,1207,1
129,443,5
6,396,4
193,289,1
36,11,4
307,1021,4
221,204,5
86,33,3
333,69,1
184,86,5
216,398,1
12,271,1
214,432,5
344,49,3
7,689,4
222,742,3
39,345,4
313,1028,3
233,193,4
353,699,3
326,1012,2
5,59,5
129,226,5
392,527,3
344,100,5
255,406,3
373,279,4
384,1071,4
183,1396,4
379,923,3
290,218,4
6,205,5
300,1,4
34,259,4
362,196,4
270,1133,3
83,291,3
212,180,5
229,276,5
275,68,4
300,566,3
26,370,4
267,73,3
111,312,5
84,658,3
211,179,1
89,149,3
300,173,4
290,1376,3
314,12,5
388,414,4
196,190,3
182,159,4
298,73,2
278,940,5
193,526,4
98,255,3
307,1073,3
294,1170,5
180,1052,2
101,101,4
183,1398,5
10,300,3
15,300,5
268,55,4
392,1032,3
1,315,1
312,674,2
384,290,3
404,787,3
322,15,3
290,188,3
394,315,5
203,259,2
344,289,3
222,282,4
172,292,5
41,432,3
325,655,5
341,581,3
376,100,3
183,286,4
129,393,5
6,79,4
377,866,2
82,181,4
310,234,4
129,99,5
386,693,5
116,195,5
275,127,5
344,33,4
404,414,1
397,50,5
192,684,4
17,659,4
310,921,4
94,265,3
335,1074,5
296,272,5
340,292,5
289,105,2
294,946,2
378,50,4
177,273,3
408,1295,1
118,83,4
344,302,5
408,1242,2
327,1136,4
27,145,3
302,1011,2
307,664,5
9,275,4
180,881,1
404,172,5
221,840,3
342,250,5
404,430,1
191,276,2
386,393,2
53,871,5
408,50,5
223,135,1
98,3,3
290,794,4
268,886,3
105,88,3
327,556,3
58,428,5
314,792,5
345,831,3
177,181,5
179,1131,5
343,471,3
267,477,3
382,663,5
264,257,4
307,44,4
15,76,5
229,183,3
9,371,4
213,23,5
200,531,2
89,512,4
238,650,5
405,239,3
86,411,4
351,657,4
235,1102,4
344,732,4
338,347,4
103,744,1
408,223,4
376,751,3
143,1142,5
209,662,2
333,663,5
56,100,5
369,175,3
311,435,4
309,1022,5
209,692,4
338,1139,3
18,382,3
339,402,4
386,46,3
268,1133,1
0,10,3
360,1074,3
253,75,1
317,63,3
278,391,5
66,122,3
404,773,1
177,55,4
391,285,3
150,121,5
21,692,4
353,732,2
349,324,4
390,26,5
384,663,4
184,285,5
221,1179,1
245,403,4
120,57,5
212,603,5
150,654,4
140,295,5
372,488,3
325,436,3
385,50,4
67,471,3
138,286,4
333,1051,4
412,222,4
71,357,4
206,174,4
285,881,5
292,843,3
0,254,1
391,534,4
48,401,2
408,48,2
193,739,3
200,774,1
173,124,5
255,7,4
63,566,3
377,29,3
55,1036,2
55,202,4
233,1458,4
406,196,4
197,95,3
4,372,3
183,64,4
5,124,5
392,715,1
405,156,5
290,395,3
65,475,2
267,1095,2
266,3,4
252,83,4
360,88,4
377,411,3
6,131,5
275,693,4
346,257,4
304,129,3
223,1039,5
386,488,3
275,547,4
351,183,5
253,97,5
333,427,4
221,240,2
245,260,5
61,227,1
84,70,4
10,710,2
379,69,4
79,199,2
108,672,2
279,322,4
404,178,3
43,434,4
161,628,4
362,473,4
398,655,3
398,959,3
353,58,3
226,1008,4
373,124,3
297,28,4
94,48,4
292,255,3
93,246,4
242,435,4
43,118,3
221,395,1
406,50,4
0,129,5
388,216,2
252,87,5
289,204,4
398,527,3
250,298,5
6,673,3
243,69,4
90,1050,3
214,216,4
98,871,2
317,435,5
402,121,5
12,405,2
267,67,3
404,647,1
223,720,4
396,988,1
310,778,4
157,273,3
372,699,4
174,496,5
112,286,4
186,522,3
200,221,3
285,1047,1
17,275,5
233,558,4
20,977,2
307,578,2
180,1379,1
249,678,2
377,175,4
9,234,4
126,450,5
17,131,4
101,675,3
180,225,3
335,232,3
392,1446,5
235,705,4
15,182,5
294,183,1
404,789,1
13,242,4
145,300,3
302,591,4
406,249,2
400,519,4
295,815,3
199,215,4
378,284,4
290,89,3
235,58,2
133,892,2
383,689,4
129,356,4
223,1212,2
377,576,3
157,593,4
242,813,4
43,91,2
84,708,4
114,12,5
250,596,3
390,180,5
163,823,4
285,53,2
243,367,1
25,255,3
243,724,4
64,736,4
285,88,4
6,121,5
134,79,3
388,53,2
405,318,5
53,411,5
292,215,4
199,112,3
307,127,4
375,269,5
100,50,4
333,525,5
366,334,4
372,378,5
307,64,4
379,753,4
384,82,1
315,1039,5
290,755,2
398,588,5
57,684,4
331,409,3
267,206,3
195,286,5
388,153,3
356,1095,3
368,181,5
302,651,5
93,405,3
209,419,4
199,1033,2
408,288,1
220,70,3
404,1118,1
255,4,5
252,705,5
120,192,4
74,291,1
285,1286,5
151,313,4
405,496,4
387,147,4
356,334,4
390,134,4
302,42,5
325,88,2
114,470,2
240,292,4
398,1279,3
229,11,4
202,151,4
217,5,3
346,230,4
405,605,5
70,289,2
319,552,4
408,200,2
12,472,5
48,588,4
331,22,5
373,237,5
305,116,5
212,1215,1
392,294,4
180,1330,1
302,1178,2
140,872,1
177,96,4
58,1110,4
183,116,4
270,518,4
275,214,5
255,120,1
371,327,5
254,288,4
294,380,4
65,21,1
48,343,2
58,419,2
362,351,2
326,652,4
404,426,1
150,227,5
193,232,2
372,842,3
342,199,5
292,603,5
150,792,4
319,77,3
347,411,4
270,530,4
384,285,5
338,98,4
193,226,3
151,286,5
222,756,3
159,604,4
4,421,1
330,59,5
353,124,5
405,85,2
391,873,3
136,15,4
293,300,4
278,52,3
380,1439,3
379,433,3
55,769,4
278,235,3
268,423,4
91,184,3
47,656,4
58,1028,1
307,175,5
12,610,2
345,732,3
108,552,2
81,276,4
57,490,4
58,729,4
232,381,4
243,1047,2
294,655,5
404,1338,1
327,76,3
408,99,3
101,588,4
310,528,4
90,482,3
101,445,2
99,752,4
366,551,3
48,774,2
21,386,3
66,871,3
373,540,3
275,41,3
89,328,3
179,204,3
333,160,4
152,56,5
58,528,4
267,453,1
86,403,3
9,168,4
180,1354,1
69,189,4
384,172,2
188,510,5
205,314,1
115,65,2
6,659,5
375,289,3
264,258,4
135,100,5
331,546,4
392,546,2
321,653,4
200,50,4
381,475,3
63,746,5
6,448,3
384,503,3
37,226,1
346,685,3
373,770,5
289,54,3
211,197,5
404,1554,4
323,332,3
4,144,3
328,147,3
415,125,5
304,268,3
400,499,3
174,660,3
15,31,5
312,649,3
275,470,3
215,28,4
300,229,3
193,188,4
233,431,3
3,288,4
328,81,2
269,471,5
43,191,4
311,52,5
302,697,3
248,216,4
249,328,3
231,318,5
197,176,4
279,663,4
377,734,3
407,689,3
405,1126,3
373,7,1
241,361,5
398,418,3
192,815,3
89,1193,4
248,86,4
401,16,3
404,656,1
200,89,3
182,265,2
165,894,4
266,474,5
48,172,1
398,229,2
93,76,4
94,371,2
58,476,2
292,419,3
240,350,2
331,5,5
404,1561,1
409,300,3
177,216,4
357,896,4
377,420,4
404,440,1
279,1478,4
302,172,5
188,381,3
342,778,5
21,226,4
346,246,4
9,497,4
333,191,4
17,497,4
82,110,4
406,211,4
150,659,5
369,511,4
300,1028,5
344,1,3
243,950,1
415,724,4
392,227,4
5,56,4
58,447,5
372,15,4
397,520,5
310,200,4
278,201,5
4,243,1
198,405,2
331,410,4
282,288,2
275,288,4
327,636,3
91,640,5
233,322,2
250,866,2
398,148,4
386,1069,2
41,732,5
93,583,3
166,381,5
278,1047,4
397,493,5
386,674,2
268,636,3
98,288,4
26,246,4
22,98,5
249,813,5
55,588,4
76,483,4
27,479,4
12,847,4
405,429,4
76,357,3
329,845,5
377,739,4
125,288,4
349,616,4
192,29,3
404,722,1
252,487,4
229,176,4
329,153,5
242,173,3
270,528,3
63,633,5
96,430,5
159,447,4
296,748,2
313,1057,2
253,448,3
386,81,3
124,174,5
405,488,4
222,252,1
144,680,3
157,137,5
215,153,4
378,294,3
390,197,5
404,540,1
338,286,5
55,849,2
371,561,5
386,651,2
398,175,3
48,1082,3
366,56,5
345,291,5
118,829,5
250,418,4
89,501,5
346,462,2
9,475,4
0,241,4
342,708,4
144,230,5
293,125,3
336,235,3
215,1010,3
6,564,3
377,10,3
98,827,3
12,652,5
307,486,4
302,1048,4
221,849,4
294,86,5
194,921,3
129,597,4
388,942,3
136,51,1
344,26,3
221,276,5
93,616,4
333,22,4
94,101,1
356,864,5
94,791,3
338,522,5
307,921,4
55,70,4
399,300,4
378,523,4
384,458,3
221,82,4
290,1157,3
403,333,2
302,44,4
5,521,4
362,307,5
187,202,2
333,505,4
62,408,4
290,106,4
289,43,3
12,294,2
180,1151,1
362,93,4
56,281,4
129,800,4
415,250,4
220,496,3
263,683,2
344,676,4
94,657,5
298,150,5
408,197,3
0,130,3
227,427,4
33,245,4
114,471,2
52,258,4
412,271,4
151,80,5
392,742,4
329,172,5
18,201,3
278,804,4
398,732,2
344,64,5
91,475,5
362,665,2
410,172,5
127,210,4
400,273,2
415,874,1
143,393,4
254,825,1
359,222,2
192,750,4
6,260,1
20,668,1
22,518,5
283,346,4
98,402,4
293,1013,2
97,938,3
40,153,4
183,950,4
58,547,3
326,1075,4
91,291,4
124,648,4
43,588,4
285,1118,1
183,237,4
178,346,3
13,845,3
374,443,4
176,334,3
53,1088,3
400,322,2
262,526,5
11,200,1
278,184,5
326,895,3
256,130,2
404,997,1
28,270,4
193,946,3
275,156,5
404,232,4
159,228,2
359,496,3
93,949,5
400,111,4
373,385,4
200,92,3
84,1021,3
344,387,4
129,128,4
84,632,3
94,550,4
404,1100,1
29,538,4
326,418,3
222,143,4
405,651,3
310,775,3
6,675,5
206,1197,4
346,182,5
48,11,3
91,728,3
342,38,3
292,751,3
319,252,2
330,503,4
343,172,4
202,50,5
75,121,2
255,566,5
323,127,4
129,184,4
237,546,3
405,645,5
392,386,4
388,1203,5
4,185,3
294,1188,3
338,496,5
42,191,5
405,14,4
377,230,3
75,603,3
118,568,4
315,530,2
98,107,3
12,588,4
338,1039,4
405,463,5
185,546,4
270,185,3
73,301,3
373,87,5
55,392,4
276,181,3
306,239,3
193,443,3
404,442,1
267,385,3
290,356,4
221,399,4
406,231,3
343,191,5
184,939,3
269,569,4
252,243,2
406,785,3
265,283,3
302,1239,1
377,500,4
165,323,5
180,980,1
386,182,5
215,421,5
199,148,4
220,161,3
307,91,4
269,509,3
57,381,4
378,1219,2
242,531,4
405,58,4
362,87,3
297,507,4
61,125,4
143,105,2
285,161,2
226,93,5
173,1312,4
157,373,2
375,275,5
268,512,5
144,751,4
338,772,4
341,724,1
278,238,4
31,1016,1
248,357,4
384,1010,3
248,42,5
275,125,4
158,1190,5
416,3,4
267,699,3
416,781,3
62,328,2
6,273,3
193,203,3
81,140,3
279,723,5
293,475,5
194,213,4
193,222,1
15,156,4
392,342,5
287,237,4
282,455,4
322,210,4
293,895,4
72,288,3
404,72,3
311,528,5
370,746,4
255,827,3
86,732,4
4,393,2
71,161,5
101,554,2
397,172,5
289,162,3
5,470,3
93,70,4
136,250,5
342,642,4
111,754,4
203,302,5
91,576,2
376,154,5
333,443,3
359,166,5
91,148,2
373,116,1
196,289,4
6,212,1
298,511,4
411,318,5
300,673,4
124,98,5
129,195,5
403,269,4
405,469,4
405,419,1
348,455,2
6,126,3
234,7,4
313,959,3
380,1533,4
150,1044,2
42,751,2
299,872,5
262,432,2
109,327,3
404,135,5
74,190,5
343,245,3
404,700,1
295,845,5
313,24,1
302,208,5
292,627,2
101,99,2
91,43,3
409,312,2
320,193,3
26,978,2
279,4,3
109,367,3
13,204,5
341,274,2
390,357,5
415,348,3
374,1073,2
404,1434,1
177,28,5
408,497,3
65,742,5
285,25,3
238,855,5
74,151,5
397,144,5
9,269,4
82,685,4
79,234,3
393,218,4
26,475,2
346,132,5
331,831,3
275,640,4
79,215,5
144,216,5
396,1018,4
392,169,3
337,294,1
80,151,2
48,175,5
324,432,5
12,276,5
94,627,4
223,323,3
58,186,5
320,56,4
6,619,3
317,186,5
108,237,4
253,892,3
105,1115,4
306,408,5
377,596,5
342,156,4
262,64,5
75,23,5
279,282,3
213,268,2
302,1118,3
137,614,4
48,185,5
213,13,3
304,258,4
43,164,4
288,405,2
216,231,5
198,286,5
270,951,2
17,1,5
416,597,3
396,178,5
127,86,5
199,559,4
260,342,3
153,462,3
405,436,4
23,56,4
61,742,2
263,433,5
274,208,3
404,96,3
327,614,4
2,327,4
400,204,5
71,172,1
84,1149,3
310,211,3
310,86,5
229,96,2
200,56,5
12,520,4
279,40,5
76,100,3
129,567,2
170,313,4
221,1054,1
408,659,5
314,168,4
188,474,5
13,15,4
384,629,2
275,171,4
321,1,2
267,761,1
188,79,3
416,1095,3
22,143,3
404,1565,1
215,1101,4
338,642,5
48,55,4
90,504,3
415,356,5
98,66,3
59,638,5
404,734,2
35,268,2
215,282,5
17,97,4
20,671,5
304,272,3
232,257,4
180,950,1
306,449,4
209,187,5
199,1228,4
0,255,2
143,180,4
279,54,2
324,475,4
255,742,5
377,252,4
124,1052,2
268,152,4
404,1469,1
396,221,4
13,42,4
101,163,2
129,534,5
302,141,3
291,320,5
270,317,3
411,218,3
101,578,2
212,132,5
415,578,4
324,175,5
405,186,3
248,919,5
61,660,4
408,1176,4
59,499,3
200,9,3
300,241,3
207,56,2
199,717,4
405,608,4
381,98,3
398,383,2
268,1028,2
404,964,1
197,79,3
306,655,4
129,69,5
310,89,5
117,22,5
47,28,2
193,636,2
58,1108,3
373,1150,1
13,176,1
312,628,4
179,732,3
398,71,3
185,100,4
48,1068,3
290,143,3
341,255,4
22,133,4
372,269,5
404,1250,1
267,569,3
404,214,4
338,135,5
292,866,3
358,117,4
233,135,4
373,758,1
242,655,4
384,489,5
345,1090,2
404,450,1
15,233,5
353,414,4
398,744,3
325,403,3
304,778,4
386,169,5
344,879,2
302,226,4
350,359,4
59,13,4
307,425,4
270,1139,3
241,291,3
309,275,5
247,179,3
93,443,4
233,451,3
377,731,3
298,724,3
5,204,3
304,1456,4
360,340,3
343,286,3
247,484,2
39,347,2
142,347,5
167,282,5
295,121,5
295,482,5
315,234,1
81,185,3
404,127,5
267,181,4
343,79,4
386,380,2
388,1298,5
292,467,4
266,367,4
307,264,2
43,385,3
302,26,4
233,844,2
111,303,4
335,1012,5
85,879,2
398,986,3
415,69,4
82,684,4
331,866,2
285,268,4
166,1307,2
129,270,5
93,566,2
233,481,5
43,214,5
103,235,2
386,1118,3
362,767,2
89,1206,2
362,66,4
408,199,4
364,25,4
342,980,5
20,326,5
279,722,3
44,952,4
200,331,4
4,413,3
275,732,4
271,357,5
333,888,2
82,255,5
233,202,3
124,411,3
405,588,4
144,770,1
398,62,3
337,462,4
63,1,4
362,265,3
98,762,2
297,274,3
101,94,2
289,196,4
353,57,5
372,402,4
14,937,4
392,355,3
114,187,5
93,217,4
298,151,4
307,509,4
10,194,4
58,172,5
277,269,5
59,200,4
377,133,5
80,318,5
25,979,3
397,659,3
285,329,4
12,659,3
260,410,5
373,1407,2
279,1168,5
20,696,2
129,298,5
84,127,5
238,603,5
389,100,5
344,132,5
325,665,1
296,423,3
69,482,4
342,196,4
195,94,3
312,56,2
295,284,4
219,682,4
6,563,2
360,1119,3
384,447,3
271,483,5
143,65,4
337,194,3
416,551,3
268,655,4
300,105,3
307,477,4
311,543,5
400,173,3
182,203,3
384,199,3
290,401,4
333,558,4
362,561,2
183,58,4
103,288,2
302,1258,2
83,1040,3
200,27,3
326,64,2
390,15,4
188,31,3
162,318,4
405,501,5
373,932,1
362,1016,4
400,527,4
360,684,4
372,404,4
408,6,4
294,504,4
84,268,4
275,268,4
141,55,2
205,990,1
278,411,3
290,1206,3
192,301,4
254,218,3
267,211,4
327,205,4
2,307,3
393,227,4
227,655,4
4,89,5
101,393,3
405,640,3
279,468,4
144,304,2
322,172,5
233,198,3
278,1219,3
69,185,4
121,736,4
275,742,4
335,1059,3
243,365,2
412,306,4
12,173,2
56,225,3
335,824,3
255,722,3
384,56,5
162,216,3
159,328,3
384,48,5
275,930,2
150,164,5
116,117,5
411,28,4
263,42,5
372,105,3
28,269,4
384,216,2
419,331,3
109,658,3
177,491,4
391,538,2
225,98,5
144,69,5
253,234,4
129,217,3
274,636,3
382,603,5
91,220,1
7,183,5
319,100,4
297,202,3
9,493,4
109,759,3
129,975,5
299,257,4
192,845,4
404,719,1
94,498,3
415,272,5
181,283,2
373,1046,5
221,160,1
109,212,1
377,655,4
400,26,3
70,151,1
287,230,2
349,176,4
311,503,5
338,469,5
234,747,2
322,248,3
298,919,3
380,97,4
421,109,2
108,849,2
404,90,4
288,471,4
345,879,5
313,377,3
6,548,5
144,79,5
398,127,2
57,257,5
408,516,4
404,1230,1
98,628,4
216,665,4
410,651,4
208,1137,4
405,317,4
345,158,2
197,82,3
312,98,4
118,117,5
161,254,3
372,211,4
180,150,1
338,661,5
291,535,3
196,233,4
302,430,4
311,382,4
370,663,5
379,180,2
94,432,3
362,546,3
301,258,3
282,50,5
200,289,2
311,474,5
129,147,4
116,214,5
108,158,1
267,568,3
267,732,3
140,1059,1
275,169,5
386,1008,4
329,88,5
66,833,4
199,228,5
278,489,2
333,326,1
300,864,4
245,1222,3
41,196,5
278,25,5
233,874,1
304,655,4
381,1534,4
377,283,4
229,181,4
94,357,4
398,22,3
415,1188,3
247,96,4
96,174,4
392,690,4
319,33,4
5,187,4
0,103,1
390,97,4
245,151,5
320,216,4
392,1139,3
268,614,3
302,449,4
263,345,4
327,879,3
58,866,3
194,636,2
279,942,5
313,780,4
84,154,4
100,122,1
121,464,5
193,83,3
404,206,1
307,505,3
314,340,4
372,474,3
125,682,1
249,293,4
313,772,1
12,735,3
200,597,2
89,191,5
392,789,1
289,520,3
384,168,3
200,825,1
322,215,5
48,931,2
292,1046,1
194,823,4
292,421,3
412,124,5
290,1210,4
82,722,4
416,147,4
233,872,2
124,87,5
306,403,3
187,127,4
404,1531,1
347,834,4
343,1172,4
372,704,2
150,699,4
15,28,5
411,202,3
247,290,3
397,15,5
409,882,3
388,493,5
289,1091,2
311,656,5
319,4,3
273,117,4
187,930,4
82,692,4
415,210,5
326,258,1
74,273,5
346,871,4
238,305,4
128,258,2
93,12,4
341,220,1
213,288,3
320,484,5
86,68,3
199,1411,3
415,43,1
415,1035,3
336,229,3
4,400,1
173,40,4
188,513,4
329,747,3
365,218,3
68,129,3
267,715,1
66,123,4
177,15,5
392,419,4
192,689,2
377,432,4
404,695,1
108,1028,4
380,512,4
387,184,4
307,1421,4
150,451,5
408,59,5
371,77,5
275,408,5
416,83,5
327,79,4
326,753,4
188,639,4
295,24,2
116,313,5
58,71,3
284,455,4
91,124,4
295,179,4
91,223,5
10,573,3
393,773,4
297,185,3
71,484,4
43,378,3
91,518,5
93,969,4
320,614,3
143,197,4
337,134,5
78,13,3
344,301,4
373,147,3
270,64,5
10,277,5
297,503,4
278,541,3
416,423,4
43,96,4
312,164,3
223,294,4
5,518,3
333,421,4
346,7,4
149,147,4
315,521,5
320,89,3
167,100,4
289,436,2
345,174,5
0,118,3
307,107,4
91,678,2
278,1110,3
416,120,2
411,175,4
263,12,5
112,246,5
90,616,4
320,647,3
88,257,5
248,222,4
397,357,4
262,162,5
199,210,5
416,578,3
98,328,4
180,1369,1
384,408,5
89,517,3
196,161,4
233,549,3
317,414,4
212,234,4
176,22,4
263,606,5
392,500,4
48,518,4
101,144,3
82,423,4
362,217,2
254,976,1
88,283,4
396,334,3
415,1098,3
221,71,4
201,484,4
12,483,5
400,210,4
287,178,5
157,127,5
84,523,4
384,253,3
150,482,4
59,138,2
404,92,1
203,245,3
20,245,1
306,423,5
221,15,3
63,662,4
326,197,4
212,692,4
90,234,5
186,191,5
256,949,3
404,1176,3
392,576,3
404,639,1
416,1044,3
289,625,4
269,872,5
48,204,1
307,133,3
345,83,4
144,470,5
114,969,1
213,461,4
183,584,3
311,588,5
392,568,4
327,211,4
381,508,3
222,111,4
342,164,3
145,346,4
61,286,3
28,343,3
222,409,3
341,558,5
393,161,4
180,1040,1
348,823,4
188,596,3
144,574,2
392,365,3
310,125,4
65,288,4
267,928,1
243,955,4
188,135,4
296,596,3
329,427,5
93,241,4
313,395,2
128,268,1
313,68,4
394,632,5
270,95,4
313,71,5
250,427,4
404,366,3
6,626,5
101,866,2
144,100,5
373,29,3
281,305,4
88,277,4
392,363,3
81,70,4
404,470,1
193,144,4
256,301,3
293,751,4
213,132,5
196,79,5
81,1033,1
275,94,2
424,271,5
182,227,4
268,1168,2
57,69,1
55,993,3
238,134,5
307,168,4
392,362,3
253,140,4
293,926,3
275,74,3
193,227,1
275,566,4
418,1451,4
376,323,2
283,324,3
395,678,3
304,83,3
199,674,4
124,781,3
56,271,3
22,222,4
21,238,5
278,236,5
183,568,2
43,433,4
371,574,4
378,655,5
209,523,4
292,632,3
63,69,4
408,201,1
48,385,1
282,125,5
414,1524,5
326,81,4
64,435,4
89,182,3
396,325,3
221,452,1
360,466,4
163,748,5
150,433,3
106,302,4
324,835,5
12,423,5
157,222,3
186,582,1
41,172,5
372,649,4
343,660,3
233,1455,2
115,1257,1
209,276,5
327,356,3
238,210,4
371,325,4
392,705,4
182,273,4
170,268,4
296,24,4
222,597,4
48,878,2
311,513,5
183,805,3
82,105,2
198,948,1
294,174,4
313,819,4
392,1314,3
386,845,4
100,237,5
124,996,3
421,671,4
247,168,4
310,523,5
216,118,4
404,1555,1
405,213,2
424,424,2
136,117,5
333,709,4
378,211,5
335,722,3
310,208,4
278,534,1
144,298,1
363,288,4
226,475,4
312,234,4
184,223,4
371,322,3
325,265,4
386,984,1
386,436,4
268,627,1
398,128,3
44,1,5
124,864,3
177,540,3
17,224,5
333,658,3
180,277,1
415,761,4
315,180,4
275,91,5
167,222,5
400,866,3
424,748,3
263,451,4
405,523,3
249,628,4
109,195,2
311,730,3
399,259,3
221,1059,1
185,338,3
91,288,3
408,520,2
343,213,4
140,678,4
215,234,4
319,413,3
200,319,2
379,118,2
26,515,4
291,659,5
305,269,5
61,423,3
48,108,2
416,710,4
111,316,5
90,289,4
341,952,3
348,475,4
422,744,4
410,182,3
193,25,2
173,162,5
180,948,1
34,877,2
311,1116,3
398,436,2
233,1454,3
421,559,3
86,491,5
20,930,1
321,313,5
238,508,5
268,414,3
389,740,4
424,191,3
81,1028,2
159,475,5
269,684,4
412,297,5
421,922,4
213,134,4
400,284,3
278,853,1
312,1210,4
124,275,5
290,49,4
364,1048,3
408,214,4
243,151,5
275,379,3
272,321,4
410,209,4
404,699,2
46,292,4
204,243,2
267,825,3
404,575,5
86,186,5
221,385,4
392,781,4
44,21,3
17,126,5
20,100,5
91,164,4
362,350,1
392,783,3
334,347,5
42,684,4
232,191,4
93,61,5
83,879,4
386,432,4
306,24,4
12,482,5
274,746,4
404,422,1
341,517,5
183,72,3
118,1197,4
140,252,4
197,509,4
89,150,3
7,687,1
193,7,3
267,189,4
380,501,4
377,1061,2
221,252,2
111,984,3
302,763,4
326,603,4
331,1028,4
398,946,3
404,1353,1
405,12,4
25,410,2
200,25,3
246,1,4
375,762,4
337,483,4
384,174,2
316,271,3
392,1441,3
349,211,2
421,184,4
0,54,3
406,217,4
326,234,5
399,895,4
129,588,4
277,173,5
390,203,4
249,240,4
298,553,3
90,313,4
26,100,5
392,366,4
416,42,4
233,732,2
415,277,5
405,701,5
238,690,1
89,131,5
48,294,1
317,15,5
327,294,3
252,64,5
231,515,2
401,7,4
310,1232,4
6,482,3
101,748,3
285,574,4
0,24,3
99,323,3
347,15,4
233,693,2
341,297,3
294,88,4
171,178,3
200,642,4
327,282,3
414,154,4
197,196,3
98,413,3
314,186,4
63,72,4
343,284,3
221,895,4
10,109,3
172,880,4
405,414,2
55,122,2
183,252,2
404,1227,3
397,417,3
143,176,4
286,28,5
221,810,2
108,949,3
406,428,3
238,100,3
131,124,4
93,1223,4
82,468,4
292,56,4
362,1010,4
229,182,2
55,432,5
248,186,4
20,319,2
333,742,2
41,194,5
41,496,5
186,433,4
23,216,4
6,645,4
124,732,4
193,623,1
416,159,4
62,268,3
300,99,4
89,1048,4
353,152,3
276,25,4
17,451,3
275,386,3
222,294,4
263,1103,5
171,1172,3
307,729,3
134,653,4
9,495,4
91,655,4
416,12,4
298,198,4
372,318,5
325,670,3
233,234,4
275,1129,4
23,100,5
305,150,5
386,317,4
101,827,2
93,1226,4
296,204,3
192,127,5
61,448,2
124,493,4
173,575,1
312,161,4
335,1054,1
275,665,3
377,419,4
338,402,3
267,1477,2
91,276,5
41,215,5
378,496,5
397,284,2
371,581,5
15,284,1
406,616,3
150,318,5
324,188,2
180,1367,2
245,83,4
293,246,4
38,345,3
24,239,4
302,367,4
272,303,4
381,1229,5
247,854,5
424,227,4
84,1169,4
22,219,1
346,324,1
311,190,5
342,435,4
21,554,1
267,433,4
81,671,1
61,181,4
149,273,4
384,480,5
353,607,3
6,190,5
200,385,2
382,86,5
344,481,3
428,73,3
302,38,1
296,1007,4
89,312,4
362,5,1
177,326,4
225,150,4
15,174,5
294,747,4
27,646,4
248,686,5
300,333,4
362,184,3
270,384,3
21,407,3
328,181,4
205,895,5
29,531,5
307,89,5
357,132,5
404,451,5
4,80,2
382,137,5
14,929,1
91,1033,2
421,919,5
378,651,4
200,241,2
398,1274,1
63,95,4
327,322,3
392,1183,3
71,180,4
348,237,2
346,568,4
267,105,2
415,226,4
5,471,2
2,272,2
234,520,4
315,22,4
330,182,4
119,245,3
406,194,4
278,59,4
293,1016,4
238,432,5
326,408,2
359,157,4
12,268,4
233,433,2
22,238,5
398,323,1
377,699,4
333,396,4
416,67,4
249,1137,5
275,5,3
144,42,5
427,307,4
313,220,4
326,264,2
68,321,4
236,502,4
279,465,3
300,419,3
214,443,4
25,322,3
91,101,2
373,28,5
144,51,3
167,15,5
86,382,3
23,475,4
220,940,4
223,318,5
310,62,3
411,427,4
344,51,5
175,948,4
93,193,5
327,85,1
350,292,4
411,92,3
155,197,5
398,94,5
205,315,5
333,577,2
416,658,2
199,580,2
293,322,1
176,172,5
331,144,5
247,194,4
196,1228,4
93,1004,3
209,751,4
415,1147,4
317,796,3
109,233,4
129,255,4
338,509,4
378,855,4
377,194,4
312,29,2
93,334,3
114,496,1
294,389,4
373,450,4
191,1137,4
177,1300,3
52,748,2
344,739,4
186,1119,3
55,715,1
200,321,3
200,551,1
373,692,5
356,405,5
61,20,4
298,13,4
344,269,5
9,195,4
129,168,3
386,854,5
289,133,3
149,235,4
148,321,2
86,192,3
199,276,5
216,38,3
392,2,4
9,521,4
378,216,4
392,215,4
327,504,3
377,696,3
211,427,4
317,815,3
310,315,5
428,64,4
344,405,4
56,222,5
5,248,3
119,286,5
310,1046,3
292,366,2
275,686,3
267,484,4
221,471,3
392,792,1
415,234,5
388,662,3
45,7,4
279,387,4
42,181,4
229,144,3
94,232,4
307,197,3
182,222,4
12,402,4
38,306,3
392,110,2
335,1017,5
41,742,4
200,1163,1
75,385,2
393,450,3
115,344,5
58,82,5
127,949,4
58,1118,2
298,1073,4
415,56,5
426,938,5
238,195,5
37,916,5
301,299,2
17,162,4
302,436,4
192,155,4
278,841,4
192,443,4
58,18,4
400,137,3
392,1165,3
223,549,3
401,127,5
91,66,3
83,385,4
6,264,4
346,96,4
262,495,5
355,300,3
127,50,4
316,331,4
415,134,4
122,487,3
392,779,3
176,338,3
397,70,4
256,224,4
6,681,1
31,245,2
388,217,3
317,1521,3
15,606,4
384,156,4
94,747,5
290,1219,4
338,845,4
202,248,5
109,68,2
55,451,3
63,58,3
