user_id,age,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,sex_M,occ_administrator,occ_artist,occ_doctor,occ_educator,occ_engineer,occ_entertainment,occ_executive,occ_healthcare,occ_homemaker,occ_lawyer,occ_librarian,occ_marketing,occ_none,occ_other,occ_programmer,occ_retired,occ_salesman,occ_scientist,occ_student,occ_technician,occ_writer
270,0.51,0.3143418467583497,0.21414538310412573,0.0412573673870334,0.08840864440078586,0.5756385068762279,0.14734774066797643,0.021611001964636542,1.0,0.03143418467583497,0.04911591355599214,0.04518664047151277,0.0962671905697446,0.1100196463654224,0.4223968565815324,0.137524557956778,0.3320235756385069,0.26719056974459726,0.07072691552062868,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
271,0.33,0.6666666666666666,0.2604166666666667,0.0,0.08333333333333333,0.5208333333333334,0.3020833333333333,0.08333333333333333,1.0,0.041666666666666664,0.052083333333333336,0.25,0.0,0.10416666666666667,0.28125,0.3645833333333333,0.4479166666666667,0.53125,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
272,0.5,0.10714285714285714,0.05357142857142857,0.0,0.05357142857142857,0.48214285714285715,0.125,0.0,1.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.17857142857142858,0.39285714285714285,0.0,0.32142857142857145,0.125,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
273,0.2,0.5178571428571429,0.375,0.09821428571428571,0.1875,0.8660714285714286,0.08035714285714286,0.0,1.0,0.05357142857142857,0.0,0.15178571428571427,0.15178571428571427,0.03571428571428571,0.8303571428571429,0.20535714285714285,0.5,0.3392857142857143,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
274,0.38,1.0,0.7407407407407407,0.4740740740740741,0.5333333333333333,0.45925925925925926,0.0,0.0,0.43703703703703706,0.05185185185185185,0.022222222222222223,0.0962962962962963,0.3851851851851852,0.06666666666666667,0.2074074074074074,0.6222222222222222,0.45925925925925926,0.2518518518518518,0.044444444444444446,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275,0.21,0.8378812199036918,0.40770465489566615,0.15409309791332262,0.21829855537720708,0.8587479935794543,0.3130016051364366,0.02247191011235955,1.0,0.056179775280898875,0.04173354735152488,0.2552166934189406,0.15248796147672553,0.13162118780096307,0.36597110754414125,0.45264847512038525,0.7479935794542536,0.1797752808988764,0.05778491171749599,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
276,0.35,0.3333333333333333,0.22857142857142856,0.05714285714285714,0.08571428571428572,0.4095238095238095,0.34285714285714286,0.0,1.0,0.009523809523809525,0.0380952380952381,0.0,0.01904761904761905,0.12380952380952381,0.4666666666666667,0.2,0.41904761904761906,0.1523809523809524,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
277,0.37,0.509090909090909,0.09090909090909091,0.07272727272727272,0.07272727272727272,0.36363636363636365,0.05454545454545454,0.0,1.0,0.0,0.14545454545454545,0.09090909090909091,0.07272727272727272,0.23636363636363636,0.43636363636363634,0.05454545454545454,0.6,0.32727272727272727,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
278,0.33,0.5610425240054869,0.28669410150891633,0.09465020576131687,0.13717421124828533,1.0,0.10699588477366255,0.009602194787379973,0.40054869684499317,0.027434842249657063,0.019204389574759947,0.08093278463648834,0.07956104252400549,0.056241426611796985,0.25102880658436216,0.24417009602194786,0.2825788751714678,0.102880658436214,0.037037037037037035,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
279,0.3,0.6892307692307692,0.36615384615384616,0.15384615384615385,0.3630769230769231,0.9384615384615385,0.20307692307692307,0.0,1.0,0.05846153846153846,0.027692307692307693,0.12615384615384614,0.18153846153846154,0.08307692307692308,0.5969230769230769,0.29846153846153844,0.6030769230769231,0.21846153846153846,0.036923076923076927,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
280,0.15,0.5454545454545454,0.5151515151515151,0.18181818181818182,0.45454545454545453,0.42424242424242425,0.12121212121212122,0.0,0.6060606060606061,0.030303030303030304,0.0,0.21212121212121213,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.21212121212121213,1.0,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
281,0.22,0.8076923076923077,0.38461538461538464,0.0,0.0,0.5769230769230769,0.5,0.0,1.0,0.0,0.19230769230769232,0.4230769230769231,0.15384615384615385,0.6153846153846154,0.3076923076923077,0.5769230769230769,1.0,0.19230769230769232,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,0.28,0.23529411764705882,0.19607843137254902,0.16339869281045752,0.2222222222222222,1.0,0.1111111111111111,0.0,0.20915032679738563,0.026143790849673203,0.0,0.0457516339869281,0.2549019607843137,0.0457516339869281,0.32679738562091504,0.1111111111111111,0.10457516339869281,0.058823529411764705,0.032679738562091505,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
283,0.4,0.22,0.06,0.0,0.08,0.31,0.21,0.0,1.0,0.0,0.04,0.07,0.06,0.27,0.41,0.07,0.44,0.1,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
284,0.25,0.39622641509433965,0.16981132075471697,0.09433962264150944,0.18867924528301888,0.660377358490566,0.4339622641509434,0.0,1.0,0.0,0.09433962264150944,0.3018867924528302,0.1509433962264151,0.32075471698113206,0.5283018867924528,0.2641509433962264,0.7924528301886793,0.1320754716981132,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
285,0.27,0.3924843423799583,0.2881002087682672,0.1336116910229645,0.22129436325678498,1.0,0.1732776617954071,0.016701461377870562,0.7870563674321504,0.03549060542797495,0.014613778705636743,0.12734864300626306,0.1837160751565762,0.05845511482254697,0.48434237995824636,0.24425887265135698,0.31315240083507306,0.08350730688935282,0.027139874739039668,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
286,0.21,0.84375,0.34375,0.10416666666666667,0.08333333333333333,0.9270833333333334,0.4583333333333333,0.0,1.0,0.0,0.0,0.19791666666666666,0.0,0.14583333333333334,0.4479166666666667,0.4270833333333333,0.7708333333333334,0.19791666666666666,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
287,0.34,0.3177083333333333,0.16666666666666666,0.0,0.015625,0.22916666666666666,0.15104166666666666,0.020833333333333332,1.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.005208333333333333,0.24479166666666666,0.08854166666666667,0.15104166666666666,0.421875,0.057291666666666664,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
288,0.11,1.0,0.525,0.1,0.2,0.4,0.125,0.0,0.575,0.0,0.0,0.0,0.05,0.05,0.225,0.3,0.525,0.175,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
289,0.4,1.0,0.7790055248618785,0.281767955801105,0.5248618784530387,0.850828729281768,0.04419889502762431,0.0,0.8176795580110497,0.1270718232044199,0.03314917127071823,0.06629834254143646,0.32044198895027626,0.08839779005524862,0.5138121546961326,0.6408839779005525,0.4861878453038674,0.4419889502762431,0.03314917127071823,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,0.19,0.8096590909090909,0.36079545454545453,0.17329545454545456,0.23863636363636365,0.9403409090909091,0.3096590909090909,0.014204545454545454,1.0,0.0625,0.028409090909090908,0.2784090909090909,0.11931818181818182,0.10227272727272728,0.40625,0.32670454545454547,0.9460227272727273,0.15625,0.05965909090909091,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
291,0.35,0.7391304347826086,0.37681159420289856,0.06280193236714976,0.10628019323671498,0.463768115942029,0.2608695652173913,0.08695652173913043,1.0,0.03864734299516908,0.14009661835748793,0.08695652173913043,0.11594202898550725,0.2463768115942029,0.4251207729468599,0.37681159420289856,0.7632850241545893,0.30434782608695654,0.0821256038647343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
292,0.24,0.4838709677419355,0.21631878557874762,0.07210626185958255,0.11954459203036052,0.5939278937381404,0.23529411764705882,0.009487666034155597,1.0,0.018975332068311195,0.06451612903225806,0.10815939278937381,0.13282732447817835,0.1157495256166983,0.40417457305502846,0.2656546489563567,0.5256166982922201,0.1954459203036053,0.06072106261859583,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
293,0.34,1.0,0.45,0.065,0.095,0.72,0.355,0.0,0.735,0.03,0.03,0.165,0.05,0.26,0.455,0.415,0.895,0.28,0.015,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
294,0.31,0.5709969788519638,0.4471299093655589,0.12084592145015106,0.3323262839879154,0.8610271903323263,0.11178247734138973,0.015105740181268883,1.0,0.0513595166163142,0.027190332326283987,0.0634441087613293,0.2930513595166163,0.08157099697885196,0.6586102719033232,0.27794561933534745,0.22658610271903323,0.229607250755287,0.07854984894259819,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295,0.43,0.3210227272727273,0.13352272727272727,0.03125,0.03125,0.4375,0.1903409090909091,0.03977272727272727,1.0,0.0,0.03977272727272727,0.0,0.056818181818181816,0.09375,0.38920454545454547,0.20170454545454544,0.26420454545454547,0.19602272727272727,0.028409090909090908,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,0.29,0.632,0.296,0.112,0.164,0.82,0.288,0.016,1.0,0.012,0.032,0.168,0.136,0.136,0.544,0.3,0.7,0.28,0.04,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
297,0.44,0.5238095238095238,0.40476190476190477,0.21904761904761905,0.43333333333333335,0.7380952380952381,0.10952380952380952,0.01904761904761905,1.0,0.06190476190476191,0.01904761904761905,0.06666666666666667,0.2761904761904762,0.10476190476190476,0.49047619047619045,0.22857142857142856,0.3619047619047619,0.4380952380952381,0.05714285714285714,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,0.29,0.2733333333333333,0.14888888888888888,0.11333333333333333,0.1111111111111111,0.7977777777777778,0.14444444444444443,0.07777777777777778,1.0,0.024444444444444446,0.04666666666666667,0.057777777777777775,0.14222222222222222,0.08666666666666667,0.5688888888888889,0.22,0.31555555555555553,0.1688888888888889,0.03111111111111111,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,0.26,0.6170212765957447,0.0851063829787234,0.0,0.14893617021276595,1.0,0.06382978723404255,0.0,0.23404255319148937,0.0,0.0,0.0851063829787234,0.0,0.14893617021276595,0.2553191489361702,0.10638297872340426,0.40425531914893614,0.0425531914893617,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
300,0.24,1.0,0.52,0.13714285714285715,0.22285714285714286,0.9542857142857143,0.22857142857142856,0.0,0.8342857142857143,0.025714285714285714,0.025714285714285714,0.12857142857142856,0.18285714285714286,0.04857142857142857,0.4228571428571429,0.46285714285714286,0.6142857142857143,0.31142857142857144,0.07714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
301,0.42,0.875,0.4583333333333333,0.0,0.0,0.2916666666666667,0.3333333333333333,0.0,0.5833333333333334,0.0,0.08333333333333333,0.16666666666666666,0.125,0.5,0.25,0.5,1.0,0.3333333333333333,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,0.19,0.6334405144694534,0.3070739549839228,0.10610932475884244,0.18167202572347266,1.0,0.22186495176848875,0.028938906752411574,0.8987138263665595,0.03697749196141479,0.04340836012861737,0.16720257234726688,0.17041800643086816,0.1157556270096463,0.4903536977491961,0.3247588424437299,0.5498392282958199,0.1639871382636656,0.06430868167202572,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
303,0.22,0.8857142857142857,0.11428571428571428,0.0,0.11428571428571428,0.6285714285714286,0.0,0.0,0.7142857142857143,0.0,0.0,0.4,0.0,0.2857142857142857,0.8285714285714286,0.34285714285714286,1.0,0.22857142857142856,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
304,0.23,0.3316582914572864,0.20603015075376885,0.05778894472361809,0.04773869346733668,0.6030150753768844,0.13819095477386933,0.01256281407035176,1.0,0.010050251256281407,0.04271356783919598,0.032663316582914576,0.10804020100502512,0.09045226130653267,0.41708542713567837,0.21105527638190955,0.3165829145728643,0.21105527638190955,0.020100502512562814,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
305,0.45,0.125,0.0625,0.0,0.0,0.96875,0.0625,0.0,1.0,0.0,0.0,0.0,0.109375,0.0,0.484375,0.15625,0.078125,0.1875,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
306,0.25,0.9791666666666666,0.8263888888888888,0.2777777777777778,0.2638888888888889,1.0,0.1388888888888889,0.06944444444444445,0.9027777777777778,0.0763888888888889,0.034722222222222224,0.08333333333333333,0.3541666666666667,0.04861111111111111,0.5763888888888888,0.875,0.3125,0.3680555555555556,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
307,0.6,0.45439469320066334,0.2570480928689884,0.0812603648424544,0.15422885572139303,0.8076285240464345,0.24212271973466004,0.03648424543946932,1.0,0.04145936981757877,0.0912106135986733,0.16583747927031509,0.175787728026534,0.11940298507462686,0.40298507462686567,0.2537313432835821,0.5091210613598673,0.18739635157545606,0.05638474295190713,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
308,0.4,0.8214285714285714,0.2857142857142857,0.10714285714285714,0.21428571428571427,0.5,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.25,0.35714285714285715,0.5,0.17857142857142858,0.7857142857142857,0.5714285714285714,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
309,0.37,0.8275862068965517,0.896551724137931,0.0,0.20689655172413793,0.8275862068965517,0.13793103448275862,0.3448275862068966,0.7586206896551724,0.034482758620689655,0.0,0.0,0.0,0.0,1.0,0.7241379310344828,0.10344827586206896,0.3103448275862069,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,0.32,0.5613682092555332,0.3682092555331992,0.08450704225352113,0.2112676056338028,0.5633802816901409,0.1488933601609658,0.018108651911468814,1.0,0.04024144869215292,0.03219315895372234,0.08249496981891348,0.12072434607645875,0.08853118712273642,0.482897384305835,0.2515090543259557,0.386317907444668,0.23138832997987926,0.09859154929577464,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
311,0.48,0.3049645390070922,0.24349881796690306,0.12056737588652482,0.1182033096926714,0.5697399527186762,0.0851063829787234,0.0425531914893617,1.0,0.0,0.13002364066193853,0.09219858156028368,0.21513002364066194,0.19148936170212766,0.5035460992907801,0.2033096926713948,0.3947990543735225,0.3333333333333333,0.06382978723404255,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
312,0.41,0.7877813504823151,0.4533762057877814,0.2508038585209003,0.4115755627009646,0.7684887459807074,0.21864951768488747,0.0,1.0,0.04501607717041801,0.1414790996784566,0.18006430868167203,0.2315112540192926,0.22186495176848875,0.4758842443729904,0.40514469453376206,0.729903536977492,0.40836012861736337,0.10932475884244373,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
313,0.2,0.31958762886597936,0.211340206185567,0.13402061855670103,0.38144329896907214,1.0,0.13402061855670103,0.0,0.8814432989690721,0.03865979381443299,0.0,0.061855670103092786,0.14175257731958762,0.05412371134020619,0.5515463917525774,0.10051546391752578,0.4020618556701031,0.05670103092783505,0.028350515463917526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
314,0.31,0.375,0.13815789473684212,0.0,0.019736842105263157,0.7236842105263158,0.40789473684210525,0.10526315789473684,1.0,0.0,0.17105263157894737,0.09210526315789473,0.05921052631578947,0.19736842105263158,0.26973684210526316,0.19736842105263158,0.6578947368421053,0.26973684210526316,0.019736842105263157,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315,0.43,0.14285714285714285,0.11330049261083744,0.009852216748768473,0.04433497536945813,0.11822660098522167,0.054187192118226604,0.019704433497536946,1.0,0.0,0.014778325123152709,0.019704433497536946,0.03940886699507389,0.024630541871921183,0.4187192118226601,0.019704433497536946,0.1330049261083744,0.2660098522167488,0.034482758620689655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
316,0.22,0.7884615384615384,0.21153846153846154,0.0,0.0,0.11538461538461539,0.07692307692307693,0.0,0.38461538461538464,0.0,0.07692307692307693,0.1346153846153846,0.0,0.3076923076923077,0.38461538461538464,0.28846153846153844,1.0,0.25,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
317,0.65,0.26578073089701,0.16611295681063123,0.023255813953488372,0.19601328903654486,1.0,0.21262458471760798,0.0,1.0,0.03986710963455149,0.016611295681063124,0.026578073089700997,0.18272425249169436,0.08637873754152824,0.4684385382059801,0.10299003322259136,0.14950166112956811,0.17275747508305647,0.023255813953488372,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
318,0.38,0.6111111111111112,0.08333333333333333,0.0,0.1388888888888889,0.3888888888888889,0.4166666666666667,0.0,0.8333333333333334,0.0,0.1111111111111111,0.19444444444444445,0.0,0.5,0.4444444444444444,0.08333333333333333,1.0,0.1388888888888889,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
319,0.19,1.0,0.4234875444839858,0.12455516014234876,0.12455516014234876,0.5658362989323843,0.199288256227758,0.0,0.33807829181494664,0.03202846975088968,0.014234875444839857,0.18861209964412812,0.0711743772241993,0.05338078291814947,0.4092526690391459,0.398576512455516,0.6903914590747331,0.13523131672597866,0.11387900355871886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
320,0.49,0.2111111111111111,0.16666666666666666,0.018518518518518517,0.06666666666666667,0.37777777777777777,0.0962962962962963,0.040740740740740744,1.0,0.0,0.07407407407407407,0.0,0.1037037037037037,0.18518518518518517,0.45925925925925926,0.08148148148148149,0.1962962962962963,0.26666666666666666,0.037037037037037035,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
321,0.2,0.33980582524271846,0.0970873786407767,0.019417475728155338,0.019417475728155338,0.22330097087378642,0.4174757281553398,0.08737864077669903,1.0,0.0,0.24271844660194175,0.08737864077669903,0.0,0.30097087378640774,0.46601941747572817,0.1650485436893204,0.7184466019417476,0.3106796116504854,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
322,0.21,0.4659090909090909,0.19886363636363635,0.022727272727272728,0.05113636363636364,0.3806818181818182,0.2784090909090909,0.017045454545454544,1.0,0.0,0.0,0.017045454545454544,0.06818181818181818,0.11363636363636363,0.3522727272727273,0.22727272727272727,0.5056818181818182,0.26704545454545453,0.028409090909090908,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
323,0.21,0.4621212121212121,0.13636363636363635,0.06818181818181818,0.13636363636363635,0.5151515151515151,0.26515151515151514,0.0,1.0,0.03787878787878788,0.0,0.10606060606060606,0.06818181818181818,0.16666666666666666,0.5757575757575758,0.25,0.6363636363636364,0.17424242424242425,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
324,0.48,0.37727272727272726,0.2909090909090909,0.13636363636363635,0.14545454545454545,0.6136363636363636,0.1409090909090909,0.031818181818181815,1.0,0.013636363636363636,0.08181818181818182,0.10909090909090909,0.18636363636363637,0.15,0.32727272727272727,0.31363636363636366,0.2772727272727273,0.38636363636363635,0.05454545454545454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
325,0.41,0.9740932642487047,0.6217616580310881,0.06735751295336788,0.19170984455958548,0.7979274611398963,0.10880829015544041,0.03626943005181347,1.0,0.04145077720207254,0.11917098445595854,0.40932642487046633,0.13989637305699482,0.21761658031088082,0.5129533678756477,0.5025906735751295,0.5699481865284974,0.43005181347150256,0.09844559585492228,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,0.22,0.4900990099009901,0.21534653465346534,0.054455445544554455,0.09405940594059406,0.8193069306930693,0.19554455445544555,0.06683168316831684,1.0,0.0297029702970297,0.024752475247524754,0.12376237623762376,0.09158415841584158,0.1188118811881188,0.4603960396039604,0.2301980198019802,0.4207920792079208,0.1905940594059406,0.034653465346534656,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
327,0.51,0.6935817805383023,0.2815734989648033,0.010351966873706004,0.06832298136645963,0.2981366459627329,0.2028985507246377,0.008281573498964804,1.0,0.020703933747412008,0.045548654244306416,0.09109730848861283,0.062111801242236024,0.10351966873706005,0.33747412008281574,0.2484472049689441,0.6086956521739131,0.33954451345755693,0.10766045548654245,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
328,0.48,0.6126126126126126,0.22522522522522523,0.036036036036036036,0.07207207207207207,0.36936936936936937,0.3063063063063063,0.0,1.0,0.05405405405405406,0.07207207207207207,0.04504504504504504,0.05405405405405406,0.1891891891891892,0.4774774774774775,0.2072072072072072,0.6846846846846847,0.32432432432432434,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
329,0.35,0.5555555555555556,0.4567901234567901,0.2839506172839506,0.4773662551440329,0.9670781893004116,0.11934156378600823,0.0205761316872428,1.0,0.0411522633744856,0.012345679012345678,0.102880658436214,0.36213991769547327,0.07407407407407407,0.6872427983539094,0.2551440329218107,0.39094650205761317,0.3045267489711934,0.13168724279835392,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
330,0.33,0.07432432432432433,0.14189189189189189,0.006756756756756757,0.08108108108108109,0.3716216216216216,0.1554054054054054,0.0945945945945946,1.0,0.0,0.05405405405405406,0.06756756756756757,0.05405405405405406,0.13513513513513514,0.3310810810810811,0.05405405405405406,0.20945945945945946,0.22972972972972974,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
331,0.2,1.0,0.4809384164222874,0.04985337243401759,0.06158357771260997,0.5278592375366569,0.22287390029325513,0.0,0.5953079178885631,0.03225806451612903,0.05278592375366569,0.12903225806451613,0.02932551319648094,0.20821114369501467,0.2727272727272727,0.39002932551319647,0.9149560117302052,0.17008797653958943,0.0967741935483871,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
332,0.47,0.56,0.18,0.0,0.06,1.0,0.16,0.0,0.62,0.0,0.0,0.0,0.08,0.08,0.66,0.0,0.56,0.18,0.08,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
333,0.32,0.30254777070063693,0.1735668789808917,0.03503184713375796,0.08439490445859872,0.5222929936305732,0.160828025477707,0.014331210191082803,1.0,0.025477707006369428,0.0589171974522293,0.07165605095541401,0.07802547770700637,0.13694267515923567,0.4124203821656051,0.18949044585987262,0.3343949044585987,0.1464968152866242,0.030254777070063694,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
334,0.45,0.5714285714285714,0.14285714285714285,0.0,0.0,0.32653061224489793,0.20408163265306123,0.0,0.5102040816326531,0.0,0.0,0.1836734693877551,0.0,0.5510204081632653,0.16326530612244897,0.22448979591836735,1.0,0.16326530612244897,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,0.23,0.20640569395017794,0.1103202846975089,0.010676156583629894,0.03558718861209965,1.0,0.08540925266903915,0.0,0.31316725978647686,0.010676156583629894,0.0,0.02491103202846975,0.028469750889679714,0.014234875444839857,0.3309608540925267,0.07473309608540925,0.13523131672597866,0.028469750889679714,0.03202846975088968,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
336,0.37,1.0,0.8461538461538461,0.0,0.11538461538461539,0.23076923076923078,0.038461538461538464,0.0,0.6025641025641025,0.05128205128205128,0.0,0.0,0.0,0.0641025641025641,0.24358974358974358,0.8205128205128205,0.3076923076923077,0.47435897435897434,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
337,0.39,0.13008130081300814,0.11382113821138211,0.13821138211382114,0.04065040650406504,0.991869918699187,0.08130081300813008,0.0,1.0,0.0,0.15447154471544716,0.06504065040650407,0.032520325203252036,0.3089430894308943,0.7479674796747967,0.13008130081300814,0.45528455284552843,0.2926829268292683,0.032520325203252036,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
338,0.35,0.45726495726495725,0.21367521367521367,0.053418803418803416,0.08333333333333333,0.6025641025641025,0.26282051282051283,0.021367521367521368,1.0,0.010683760683760684,0.10683760683760683,0.11965811965811966,0.1047008547008547,0.11538461538461539,0.3311965811965812,0.27564102564102566,0.3974358974358974,0.2606837606837607,0.05982905982905983,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
339,0.46,0.676923076923077,0.6307692307692307,0.5384615384615384,0.8,1.0,0.015384615384615385,0.0,0.8461538461538461,0.13846153846153847,0.0,0.0,0.4461538461538462,0.07692307692307693,0.6307692307692307,0.3230769230769231,0.2153846153846154,0.5230769230769231,0.06153846153846154,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
340,0.17,0.5,0.13333333333333333,0.0,0.1,0.9666666666666667,0.23333333333333334,0.0,1.0,0.0,0.16666666666666666,0.36666666666666664,0.0,0.1,0.3333333333333333,0.03333333333333333,0.5666666666666667,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
341,0.25,0.09565217391304348,0.04057971014492753,0.0782608695652174,0.06086956521739131,0.8231884057971014,0.2144927536231884,0.057971014492753624,1.0,0.02608695652173913,0.06376811594202898,0.04927536231884058,0.08405797101449275,0.06376811594202898,0.40869565217391307,0.1072463768115942,0.28695652173913044,0.0463768115942029,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
342,0.43,0.3458498023715415,0.19960474308300397,0.043478260869565216,0.05533596837944664,0.5059288537549407,0.16996047430830039,0.005928853754940711,1.0,0.021739130434782608,0.04743083003952569,0.041501976284584984,0.041501976284584984,0.08498023715415019,0.31620553359683795,0.22727272727272727,0.3339920948616601,0.21146245059288538,0.043478260869565216,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
